,AÑO,INEGI,NOM_ENTDIAD,NOM_MUNICIPIO,MODALIDAD,SUBTIPO_CRIMEN,ID_ENTIDAD,ID_MUNICIPIO,ENERO,FEBRERO,MARZO,ABRIL,MAYO,JUNIO,JULIO,AGOSTO,SEPTIEMBRE,OCTUBRE,NOVIEMBRE,DICIEMBRE,TOTAL_ROBOS_AÑO,CVEGEO,CVE_ENT,CVE_MUN,NOMGEO
1564,2017,20567,OAXACA,ZAPOTITLAN LAGUNAS,ROBO COMUN,A NEGOCIO,20,567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20567,20,567,Zapotitlán Lagunas
1561,2017,20564,OAXACA,YUTANDUCHI DE GUERRERO,ROBO COMUN,A NEGOCIO,20,564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20564,20,564,Yutanduchi de Guerrero
1560,2017,20563,OAXACA,YOGANA,ROBO COMUN,A NEGOCIO,20,563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20563,20,563,Yogana
1559,2017,20562,OAXACA,MAGDALENA YODOCONO DE PORFIRIO DIAZ,ROBO COMUN,A NEGOCIO,20,562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20562,20,562,Magdalena Yodocono de Porfirio Díaz
1558,2017,20561,OAXACA,YAXE,ROBO COMUN,A NEGOCIO,20,561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20561,20,561,Yaxe
1555,2017,20558,OAXACA,VALERIO TRUJANO,ROBO COMUN,A NEGOCIO,20,558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20558,20,558,Valerio Trujano
1553,2017,20556,OAXACA,LA TRINIDAD VISTA HERMOSA,ROBO COMUN,A NEGOCIO,20,556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20556,20,556,La Trinidad Vista Hermosa
1552,2017,20555,OAXACA,TRINIDAD ZAACHILA,ROBO COMUN,A NEGOCIO,20,555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20555,20,555,Trinidad Zaachila
1551,2017,20554,OAXACA,TOTONTEPEC VILLA DE MORELOS,ROBO COMUN,A NEGOCIO,20,554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20554,20,554,Totontepec Villa de Morelos
1546,2017,20549,OAXACA,TEZOATLAN DE SEGURA Y LUNA,ROBO COMUN,A NEGOCIO,20,549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20549,20,549,"Heroica Villa Tezoatlán de Segura y Luna, Cuna de la Independencia de Oaxaca"
1545,2017,20548,OAXACA,TEPELMEME VILLA DE MORELOS,ROBO COMUN,A NEGOCIO,20,548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20548,20,548,Tepelmeme Villa de Morelos
1544,2017,20547,OAXACA,TEOTONGO,ROBO COMUN,A NEGOCIO,20,547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20547,20,547,Teotongo
1543,2017,20546,OAXACA,TEOTITLAN DEL VALLE,ROBO COMUN,A NEGOCIO,20,546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20546,20,546,Teotitlán del Valle
1541,2017,20544,OAXACA,TEOCOCUILCO DE MARCOS PEREZ,ROBO COMUN,A NEGOCIO,20,544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20544,20,544,Teococuilco de Marcos Pérez
1539,2017,20542,OAXACA,TANICHE,ROBO COMUN,A NEGOCIO,20,542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20542,20,542,Taniche
1538,2017,20541,OAXACA,TANETZE DE ZARAGOZA,ROBO COMUN,A NEGOCIO,20,541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20541,20,541,Tanetze de Zaragoza
1535,2017,20538,OAXACA,SITIO DE XITLAPEHUA,ROBO COMUN,A NEGOCIO,20,538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20538,20,538,Sitio de Xitlapehua
1534,2017,20537,OAXACA,SILACAYOAPAM,ROBO COMUN,A NEGOCIO,20,537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20537,20,537,Silacayoápam
1533,2017,20536,OAXACA,SAN VICENTE NUÑU,ROBO COMUN,A NEGOCIO,20,536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20536,20,536,San Vicente Nuñú
1532,2017,20535,OAXACA,SAN VICENTE LACHIXIO,ROBO COMUN,A NEGOCIO,20,535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20535,20,535,San Vicente Lachixío
1573,2017,21006,PUEBLA,AHUACATLAN,ROBO COMUN,A NEGOCIO,21,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21006,21,6,Ahuacatlán
1574,2017,21007,PUEBLA,AHUATLAN,ROBO COMUN,A NEGOCIO,21,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21007,21,7,Ahuatlán
1576,2017,21009,PUEBLA,AHUEHUETITLA,ROBO COMUN,A NEGOCIO,21,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21009,21,9,Ahuehuetitla
1594,2017,21027,PUEBLA,CALTEPEC,ROBO COMUN,A NEGOCIO,21,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21027,21,27,Caltepec
1609,2017,21042,PUEBLA,CUAYUCA DE ANDRADE,ROBO COMUN,A NEGOCIO,21,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21042,21,42,Cuayuca de Andrade
1607,2017,21040,PUEBLA,CUAUTINCHAN,ROBO COMUN,A NEGOCIO,21,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21040,21,40,Cuautinchán
1606,2017,21039,PUEBLA,CUAUTEMPAN,ROBO COMUN,A NEGOCIO,21,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21039,21,39,Cuautempan
1604,2017,21037,PUEBLA,COYOTEPEC,ROBO COMUN,A NEGOCIO,21,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21037,21,37,Coyotepec
1603,2017,21036,PUEBLA,COYOMEAPAN,ROBO COMUN,A NEGOCIO,21,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21036,21,36,Coyomeapan
1600,2017,21033,PUEBLA,COHUECAN,ROBO COMUN,A NEGOCIO,21,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21033,21,33,Cohuecan
1599,2017,21032,PUEBLA,COHETZALA,ROBO COMUN,A NEGOCIO,21,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21032,21,32,Cohetzala
1597,2017,21030,PUEBLA,COATEPEC,ROBO COMUN,A NEGOCIO,21,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21030,21,30,Coatepec
1596,2017,21029,PUEBLA,CAXHUACAN,ROBO COMUN,A NEGOCIO,21,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21029,21,29,Caxhuacan
1595,2017,21028,PUEBLA,CAMOCUAUTLA,ROBO COMUN,A NEGOCIO,21,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21028,21,28,Camocuautla
1593,2017,21026,PUEBLA,CALPAN,ROBO COMUN,A NEGOCIO,21,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21026,21,26,Calpan
1578,2017,21011,PUEBLA,ALBINO ZERTUCHE,ROBO COMUN,A NEGOCIO,21,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21011,21,11,Albino Zertuche
1592,2017,21025,PUEBLA,AYOTOXCO DE GUERRERO,ROBO COMUN,A NEGOCIO,21,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21025,21,25,Ayotoxco de Guerrero
1591,2017,21024,PUEBLA,AXUTLA,ROBO COMUN,A NEGOCIO,21,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21024,21,24,Axutla
1590,2017,21023,PUEBLA,ATZITZINTLA,ROBO COMUN,A NEGOCIO,21,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21023,21,23,Atzitzintla
1589,2017,21022,PUEBLA,ATZITZIHUACAN,ROBO COMUN,A NEGOCIO,21,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21022,21,22,Atzitzihuacán
1588,2017,21021,PUEBLA,ATZALA,ROBO COMUN,A NEGOCIO,21,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21021,21,21,Atzala
1587,2017,21020,PUEBLA,ATOYATEMPAN,ROBO COMUN,A NEGOCIO,21,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21020,21,20,Atoyatempan
1585,2017,21018,PUEBLA,ATEXCAL,ROBO COMUN,A NEGOCIO,21,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21018,21,18,Atexcal
1583,2017,21016,PUEBLA,AQUIXTLA,ROBO COMUN,A NEGOCIO,21,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21016,21,16,Aquixtla
1581,2017,21014,PUEBLA,AMIXTLAN,ROBO COMUN,A NEGOCIO,21,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21014,21,14,Amixtlán
1579,2017,21012,PUEBLA,ALJOJUCA,ROBO COMUN,A NEGOCIO,21,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21012,21,12,Aljojuca
1531,2017,20534,OAXACA,SAN VICENTE COATLAN,ROBO COMUN,A NEGOCIO,20,534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20534,20,534,San Vicente Coatlán
1528,2017,20531,OAXACA,SANTO TOMAS MAZALTEPEC,ROBO COMUN,A NEGOCIO,20,531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20531,20,531,Santo Tomás Mazaltepec
1469,2017,20472,OAXACA,SANTIAGO LAOLLAGA,ROBO COMUN,A NEGOCIO,20,472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20472,20,472,Santiago Laollaga
1527,2017,20530,OAXACA,SANTO TOMAS JALIEZA,ROBO COMUN,A NEGOCIO,20,530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20530,20,530,Santo Tomás Jalieza
1494,2017,20497,OAXACA,SANTIAGO YAITEPEC,ROBO COMUN,A NEGOCIO,20,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20497,20,497,Santiago Yaitepec
1493,2017,20496,OAXACA,SANTIAGO XIACUI,ROBO COMUN,A NEGOCIO,20,496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20496,20,496,Santiago Xiacuí
1492,2017,20495,OAXACA,SANTIAGO XANICA,ROBO COMUN,A NEGOCIO,20,495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20495,20,495,Santiago Xanica
1491,2017,20494,OAXACA,SANTIAGO TLAZOYALTEPEC,ROBO COMUN,A NEGOCIO,20,494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20494,20,494,Santiago Tlazoyaltepec
1490,2017,20493,OAXACA,SANTIAGO TILLO,ROBO COMUN,A NEGOCIO,20,493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20493,20,493,Santiago Tillo
1489,2017,20492,OAXACA,SANTIAGO TILANTONGO,ROBO COMUN,A NEGOCIO,20,492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20492,20,492,Santiago Tilantongo
1488,2017,20491,OAXACA,SANTIAGO TEXTITLAN,ROBO COMUN,A NEGOCIO,20,491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20491,20,491,Santiago Textitlán
1487,2017,20490,OAXACA,SANTIAGO TEXCALCINGO,ROBO COMUN,A NEGOCIO,20,490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20490,20,490,Santiago Texcalcingo
1486,2017,20489,OAXACA,SANTIAGO TETEPEC,ROBO COMUN,A NEGOCIO,20,489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20489,20,489,Santiago Tetepec
1485,2017,20488,OAXACA,SANTIAGO TEPETLAPA,ROBO COMUN,A NEGOCIO,20,488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20488,20,488,Santiago Tepetlapa
1484,2017,20487,OAXACA,SANTIAGO TENANGO,ROBO COMUN,A NEGOCIO,20,487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20487,20,487,Santiago Tenango
1483,2017,20486,OAXACA,VILLA TEJUPAM DE LA UNION,ROBO COMUN,A NEGOCIO,20,486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20486,20,486,Villa Tejúpam de la Unión
1482,2017,20485,OAXACA,SANTIAGO TAPEXTLA,ROBO COMUN,A NEGOCIO,20,485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20485,20,485,Santiago Tapextla
1481,2017,20484,OAXACA,SANTIAGO TAMAZOLA,ROBO COMUN,A NEGOCIO,20,484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20484,20,484,Santiago Tamazola
1480,2017,20483,OAXACA,SANTIAGO SUCHILQUITONGO,ROBO COMUN,A NEGOCIO,20,483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20483,20,483,Santiago Suchilquitongo
1478,2017,20481,OAXACA,SANTIAGO NUYOO,ROBO COMUN,A NEGOCIO,20,481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20481,20,481,Santiago Nuyoó
1476,2017,20479,OAXACA,SANTIAGO NEJAPILLA,ROBO COMUN,A NEGOCIO,20,479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20479,20,479,Santiago Nejapilla
1475,2017,20478,OAXACA,SANTIAGO NACALTEPEC,ROBO COMUN,A NEGOCIO,20,478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20478,20,478,Santiago Nacaltepec
1474,2017,20477,OAXACA,SANTIAGO MINAS,ROBO COMUN,A NEGOCIO,20,477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20477,20,477,Santiago Minas
1473,2017,20476,OAXACA,SANTIAGO MILTEPEC,ROBO COMUN,A NEGOCIO,20,476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20476,20,476,Santiago Miltepec
1472,2017,20475,OAXACA,SANTIAGO MATATLAN,ROBO COMUN,A NEGOCIO,20,475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20475,20,475,Santiago Matatlán
1471,2017,20474,OAXACA,SANTIAGO LLANO GRANDE,ROBO COMUN,A NEGOCIO,20,474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20474,20,474,Santiago Llano Grande
1470,2017,20473,OAXACA,SANTIAGO LAXOPA,ROBO COMUN,A NEGOCIO,20,473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20473,20,473,Santiago Laxopa
1495,2017,20498,OAXACA,SANTIAGO YAVEO,ROBO COMUN,A NEGOCIO,20,498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20498,20,498,Santiago Yaveo
1496,2017,20499,OAXACA,SANTIAGO YOLOMECATL,ROBO COMUN,A NEGOCIO,20,499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20499,20,499,Santiago Yolomécatl
1497,2017,20500,OAXACA,SANTIAGO YOSONDUA,ROBO COMUN,A NEGOCIO,20,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20500,20,500,Santiago Yosondúa
1513,2017,20516,OAXACA,SANTO DOMINGO TEOJOMULCO,ROBO COMUN,A NEGOCIO,20,516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20516,20,516,Santo Domingo Teojomulco
1526,2017,20529,OAXACA,SANTOS REYES YUCUNA,ROBO COMUN,A NEGOCIO,20,529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20529,20,529,Santos Reyes Yucuná
1525,2017,20528,OAXACA,SANTOS REYES TEPEJILLO,ROBO COMUN,A NEGOCIO,20,528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20528,20,528,Santos Reyes Tepejillo
1521,2017,20524,OAXACA,SANTO DOMINGO YODOHINO,ROBO COMUN,A NEGOCIO,20,524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20524,20,524,Santo Domingo Yodohino
1520,2017,20523,OAXACA,SANTO DOMINGO YANHUITLAN,ROBO COMUN,A NEGOCIO,20,523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20523,20,523,Santo Domingo Yanhuitlán
1519,2017,20522,OAXACA,SANTO DOMINGO XAGACIA,ROBO COMUN,A NEGOCIO,20,522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20522,20,522,Santo Domingo Xagacía
1518,2017,20521,OAXACA,SANTO DOMINGO TONALTEPEC,ROBO COMUN,A NEGOCIO,20,521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20521,20,521,Santo Domingo Tonaltepec
1517,2017,20520,OAXACA,SANTO DOMINGO TONALA,ROBO COMUN,A NEGOCIO,20,520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20520,20,520,Santo Domingo Tonalá
1516,2017,20519,OAXACA,SANTO DOMINGO TOMALTEPEC,ROBO COMUN,A NEGOCIO,20,519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20519,20,519,Santo Domingo Tomaltepec
1515,2017,20518,OAXACA,SANTO DOMINGO TLATAYAPAM,ROBO COMUN,A NEGOCIO,20,518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20518,20,518,Santo Domingo Tlatayápam
1514,2017,20517,OAXACA,SANTO DOMINGO TEPUXTEPEC,ROBO COMUN,A NEGOCIO,20,517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20517,20,517,Santo Domingo Tepuxtepec
1511,2017,20514,OAXACA,SANTO DOMINGO ROAYAGA,ROBO COMUN,A NEGOCIO,20,514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20514,20,514,Santo Domingo Roayaga
1498,2017,20501,OAXACA,SANTIAGO YUCUYACHI,ROBO COMUN,A NEGOCIO,20,501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20501,20,501,Santiago Yucuyachi
1509,2017,20512,OAXACA,SANTO DOMINGO OZOLOTEPEC,ROBO COMUN,A NEGOCIO,20,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20512,20,512,Santo Domingo Ozolotepec
1508,2017,20511,OAXACA,SANTO DOMINGO NUXAA,ROBO COMUN,A NEGOCIO,20,511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20511,20,511,Santo Domingo Nuxaá
1507,2017,20510,OAXACA,SANTO DOMINGO IXCATLAN,ROBO COMUN,A NEGOCIO,20,510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20510,20,510,Santo Domingo Ixcatlán
1506,2017,20509,OAXACA,SANTO DOMINGO DE MORELOS,ROBO COMUN,A NEGOCIO,20,509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20509,20,509,Santo Domingo de Morelos
1505,2017,20508,OAXACA,SANTO DOMINGO CHIHUITAN,ROBO COMUN,A NEGOCIO,20,508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20508,20,508,Santo Domingo Chihuitán
1504,2017,20507,OAXACA,SANTO DOMINGO ARMENTA,ROBO COMUN,A NEGOCIO,20,507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20507,20,507,Santo Domingo Armenta
1503,2017,20506,OAXACA,SANTO DOMINGO ALBARRADAS,ROBO COMUN,A NEGOCIO,20,506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20506,20,506,Santo Domingo Albarradas
1502,2017,20505,OAXACA,SANTO DOMINGO INGENIO,ROBO COMUN,A NEGOCIO,20,505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20505,20,505,Santo Domingo Ingenio
1501,2017,20504,OAXACA,NUEVO ZOQUIAPAM,ROBO COMUN,A NEGOCIO,20,504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20504,20,504,Nuevo Zoquiápam
1500,2017,20503,OAXACA,SANTIAGO ZOOCHILA,ROBO COMUN,A NEGOCIO,20,503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20503,20,503,Santiago Zoochila
1333,2017,20336,OAXACA,SAN PEDRO YOLOX,ROBO COMUN,A NEGOCIO,20,336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20336,20,336,San Pedro Yólox
1332,2017,20335,OAXACA,SAN PEDRO YANERI,ROBO COMUN,A NEGOCIO,20,335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20335,20,335,San Pedro Yaneri
1330,2017,20333,OAXACA,SAN PEDRO TOTOLAPAM,ROBO COMUN,A NEGOCIO,20,333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20333,20,333,San Pedro Totolápam
1144,2017,20147,OAXACA,SAN FRANCISCO NUXAÑO,ROBO COMUN,A NEGOCIO,20,147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20147,20,147,San Francisco Nuxaño
1172,2017,20175,OAXACA,SAN JUAN BAUTISTA ATATLAHUCA,ROBO COMUN,A NEGOCIO,20,175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20175,20,175,San Juan Bautista Atatlahuca
1170,2017,20173,OAXACA,SAN JUAN ATEPEC,ROBO COMUN,A NEGOCIO,20,173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20173,20,173,San Juan Atepec
1169,2017,20172,OAXACA,SAN JUAN ACHIUTLA,ROBO COMUN,A NEGOCIO,20,172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20172,20,172,San Juan Achiutla
1168,2017,20171,OAXACA,SAN JOSE TENANGO,ROBO COMUN,A NEGOCIO,20,171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20171,20,171,San José Tenango
1167,2017,20170,OAXACA,SAN JOSE LACHIGUIRI,ROBO COMUN,A NEGOCIO,20,170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20170,20,170,San José Lachiguiri
1166,2017,20169,OAXACA,SAN JOSE INDEPENDENCIA,ROBO COMUN,A NEGOCIO,20,169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20169,20,169,San José Independencia
1165,2017,20168,OAXACA,SAN JOSE ESTANCIA GRANDE,ROBO COMUN,A NEGOCIO,20,168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20168,20,168,San José Estancia Grande
1164,2017,20167,OAXACA,SAN JOSE DEL PEÑASCO,ROBO COMUN,A NEGOCIO,20,167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20167,20,167,San José del Peñasco
1162,2017,20165,OAXACA,SAN JOSE AYUQUILA,ROBO COMUN,A NEGOCIO,20,165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20165,20,165,San José Ayuquila
